sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,cost,country_of_manufacture,description,fcc_attribute,gallery,gift_message_available,harmonizedcode_attribute,image,image_label,is_bestseller,is_new,is_sale,item_height,item_length,item_width,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,msrp,msrp_enabled,nafta_attribute,name,price,ready_to_ship,required_options,short_description,sip_attribute,size,small_image,small_image_label,special_from_date,status,tax_class_id,textileindicator_attribute,textileman_attribute,thumbnail,thumbnail_label,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
ZOR973605-PLHP-830724000617,,Default,simple,Health & Beauty,Main Category,base,,,"Anti-aging formula made with organic Pure Argan oil and Pure Light Capture® pigments. 24 Hour crease-free intensity (no build-up increase of eyelid), no running. Pure Light Capture® pigments deliver color and luminosity. Silky and refreshingly light feel, Pure Argan eyeshadow is weightless on the eyelids. Pure Argan eyeshadow soothes, reduces redness, regenerates and slows down the ageing process all thanks to our organic Argan oil.",,,,,/product_image/ZOR/ZOR973605-PLHP-830724000617.jpg,/product_image/ZOR/ZOR973605-PLHP-830724000617.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free","Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",Midnight Black-Eyeshadow,38.06,Yes,,Midnight Black-Eyeshadow,24.56,,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",,5 ml,/product_image/ZOR/ZOR973605-PLHP-830724000617.jpg,/product_image/ZOR/ZOR973605-PLHP-830724000617.jpg,,1,6,,,/product_image/ZOR/ZOR973605-PLHP-830724000617.jpg,/product_image/ZOR/ZOR973605-PLHP-830724000617.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973605-PLHP-830724000617.jpg,Midnight Black-Eyeshadow,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973610-PLHP-830724000600,,Default,simple,Health & Beauty,Main Category,base,,,"Anti-aging formula made with organic Pure Argan oil and Pure Light Capture® pigments. 24 Hour crease-free intensity (no build-up increase of eyelid), no running. Pure Light Capture® pigments deliver color and luminosity. Silky and refreshingly light feel, Pure Argan eyeshadow is weightless on the eyelids. Pure Argan eyeshadow soothes, reduces redness, regenerates and slows down the ageing process all thanks to our organic Argan oil.",,,,,/product_image/ZOR/ZOR973610-PLHP-830724000600.jpg,/product_image/ZOR/ZOR973610-PLHP-830724000600.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free","Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",Jade-Eyeshadow Kaki,38.06,Yes,,Jade-Eyeshadow Kaki,24.56,,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",,5 ml,/product_image/ZOR/ZOR973610-PLHP-830724000600.jpg,/product_image/ZOR/ZOR973610-PLHP-830724000600.jpg,,1,6,,,/product_image/ZOR/ZOR973610-PLHP-830724000600.jpg,/product_image/ZOR/ZOR973610-PLHP-830724000600.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973610-PLHP-830724000600.jpg,Jade-Eyeshadow Kaki,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973615-PLHP-830724000570,,Default,simple,Health & Beauty,Main Category,base,,,"Anti-aging formula made with organic Pure Argan oil and Pure Light Capture® pigments. 24 Hour crease-free intensity (no build-up increase of eyelid), no running. Pure Light Capture® pigments deliver color and luminosity. Silky and refreshingly light feel, Pure Argan eyeshadow is weightless on the eyelids. Pure Argan eyeshadow soothes, reduces redness, regenerates and slows down the ageing process all thanks to our organic Argan oil.",,,,,/product_image/ZOR/ZOR973615-PLHP-830724000570.jpg,/product_image/ZOR/ZOR973615-PLHP-830724000570.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free","Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",Himalaya-Eyeshadow White,38.06,Yes,,Himalaya-Eyeshadow White,24.56,,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",,5 ml,/product_image/ZOR/ZOR973615-PLHP-830724000570.jpg,/product_image/ZOR/ZOR973615-PLHP-830724000570.jpg,,1,6,,,/product_image/ZOR/ZOR973615-PLHP-830724000570.jpg,/product_image/ZOR/ZOR973615-PLHP-830724000570.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973615-PLHP-830724000570.jpg,Himalaya-Eyeshadow White,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973620-PLHP-830724000594,,Default,simple,Health & Beauty,Main Category,base,,,"Anti-aging formula made with organic Pure Argan oil and Pure Light Capture® pigments. 24 Hour crease-free intensity (no build-up increase of eyelid), no running. Pure Light Capture® pigments deliver color and luminosity. Silky and refreshingly light feel, Pure Argan eyeshadow is weightless on the eyelids. Pure Argan eyeshadow soothes, reduces redness, regenerates and slows down the ageing process all thanks to our organic Argan oil.",,,,,/product_image/ZOR/ZOR973620-PLHP-830724000594.jpg,/product_image/ZOR/ZOR973620-PLHP-830724000594.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free","Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",Gypsy-Eyeshadow Rust,46.61,Yes,,Gypsy-Eyeshadow Rust,30.07,,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",,5 ml,/product_image/ZOR/ZOR973620-PLHP-830724000594.jpg,/product_image/ZOR/ZOR973620-PLHP-830724000594.jpg,,1,6,,,/product_image/ZOR/ZOR973620-PLHP-830724000594.jpg,/product_image/ZOR/ZOR973620-PLHP-830724000594.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973620-PLHP-830724000594.jpg,Gypsy-Eyeshadow Rust,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973625-PLHP-830724000587,,Default,simple,Health & Beauty,Main Category,base,,,"Anti-aging formula made with organic Pure Argan oil and Pure Light Capture® pigments. 24 Hour crease-free intensity (no build-up increase of eyelid), no running. Pure Light Capture® pigments deliver color and luminosity. Silky and refreshingly light feel, Pure Argan eyeshadow is weightless on the eyelids. Pure Argan eyeshadow soothes, reduces redness, regenerates and slows down the ageing process all thanks to our organic Argan oil.",,,,,/product_image/ZOR/ZOR973625-PLHP-830724000587.jpg,/product_image/ZOR/ZOR973625-PLHP-830724000587.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free","Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",Dune-Eyeshadow Sand,28.6,Yes,,Dune-Eyeshadow Sand,19.42,,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",,5 ml,/product_image/ZOR/ZOR973625-PLHP-830724000587.jpg,/product_image/ZOR/ZOR973625-PLHP-830724000587.jpg,,1,6,,,/product_image/ZOR/ZOR973625-PLHP-830724000587.jpg,/product_image/ZOR/ZOR973625-PLHP-830724000587.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973625-PLHP-830724000587.jpg,Dune-Eyeshadow Sand,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973630-PLHP-830724001072,,Default,simple,Health & Beauty,Main Category,base,,,"Anti-aging formula made with organic Pure Argan oil and Pure Light Capture® pigments. 24 Hour crease-free intensity (no build-up increase of eyelid), no running. Pure Light Capture® pigments deliver color and luminosity. Silky and refreshingly light feel, Pure Argan eyeshadow is weightless on the eyelids. Pure Argan eyeshadow soothes, reduces redness, regenerates and slows down the ageing process all thanks to our organic Argan oil.",,,,,/product_image/ZOR/ZOR973630-PLHP-830724001072.jpg,/product_image/ZOR/ZOR973630-PLHP-830724001072.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free","Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",Everest - Eye Shadow,21.74,Yes,,Everest - Eye Shadow,14.03,,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",,5ml,/product_image/ZOR/ZOR973630-PLHP-830724001072.jpg,/product_image/ZOR/ZOR973630-PLHP-830724001072.jpg,,1,6,,,/product_image/ZOR/ZOR973630-PLHP-830724001072.jpg,/product_image/ZOR/ZOR973630-PLHP-830724001072.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973630-PLHP-830724001072.jpg,Everest - Eye Shadow,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973632-PLHP-830724001089,,Default,simple,Health & Beauty,Main Category,base,,,"Anti-aging formula made with organic Pure Argan oil and Pure Light Capture® pigments. 24 Hour crease-free intensity (no build-up increase of eyelid), no running. Pure Light Capture® pigments deliver color and luminosity. Silky and refreshingly light feel, Pure Argan eyeshadow is weightless on the eyelids. Pure Argan eyeshadow soothes, reduces redness, regenerates and slows down the ageing process all thanks to our organic Argan oil.",,,,,/product_image/ZOR/ZOR973632-PLHP-830724001089.jpg,/product_image/ZOR/ZOR973632-PLHP-830724001089.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free","Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",Olive - Eye Shadow,21.74,Yes,,Olive - Eye Shadow,14.03,,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",,5ml,/product_image/ZOR/ZOR973632-PLHP-830724001089.jpg,/product_image/ZOR/ZOR973632-PLHP-830724001089.jpg,,1,6,,,/product_image/ZOR/ZOR973632-PLHP-830724001089.jpg,/product_image/ZOR/ZOR973632-PLHP-830724001089.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973632-PLHP-830724001089.jpg,Olive - Eye Shadow,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973634-PLHP-830724001041,,Default,simple,Health & Beauty,Main Category,base,,,"Anti-aging formula made with organic Pure Argan oil and Pure Light Capture® pigments. 24 Hour crease-free intensity (no build-up increase of eyelid), no running. Pure Light Capture® pigments deliver color and luminosity. Silky and refreshingly light feel, Pure Argan eyeshadow is weightless on the eyelids. Pure Argan eyeshadow soothes, reduces redness, regenerates and slows down the ageing process all thanks to our organic Argan oil.",,,,,/product_image/ZOR/ZOR973634-PLHP-830724001041.jpg,/product_image/ZOR/ZOR973634-PLHP-830724001041.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free","Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",Honolulu - Eye Shadow,21.74,Yes,,Honolulu - Eye Shadow,14.03,,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",,5ml,/product_image/ZOR/ZOR973634-PLHP-830724001041.jpg,/product_image/ZOR/ZOR973634-PLHP-830724001041.jpg,,1,6,,,/product_image/ZOR/ZOR973634-PLHP-830724001041.jpg,/product_image/ZOR/ZOR973634-PLHP-830724001041.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973634-PLHP-830724001041.jpg,Honolulu - Eye Shadow,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973636-PLHP-830724001058,,Default,simple,Health & Beauty,Main Category,base,,,"Anti-aging formula made with organic Pure Argan oil and Pure Light Capture® pigments. 24 Hour crease-free intensity (no build-up increase of eyelid), no running. Pure Light Capture® pigments deliver color and luminosity. Silky and refreshingly light feel, Pure Argan eyeshadow is weightless on the eyelids. Pure Argan eyeshadow soothes, reduces redness, regenerates and slows down the ageing process all thanks to our organic Argan oil.",,,,,/product_image/ZOR/ZOR973636-PLHP-830724001058.jpg,/product_image/ZOR/ZOR973636-PLHP-830724001058.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free","Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",Sahara - Eye Shadow,21.74,Yes,,Sahara - Eye Shadow,14.03,,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",,5ml,/product_image/ZOR/ZOR973636-PLHP-830724001058.jpg,/product_image/ZOR/ZOR973636-PLHP-830724001058.jpg,,1,6,,,/product_image/ZOR/ZOR973636-PLHP-830724001058.jpg,/product_image/ZOR/ZOR973636-PLHP-830724001058.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973636-PLHP-830724001058.jpg,Sahara - Eye Shadow,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973638-PLHP-830724001034,,Default,simple,Health & Beauty,Main Category,base,,,"Anti-aging formula made with organic Pure Argan oil and Pure Light Capture® pigments. 24 Hour crease-free intensity (no build-up increase of eyelid), no running. Pure Light Capture® pigments deliver color and luminosity. Silky and refreshingly light feel, Pure Argan eyeshadow is weightless on the eyelids. Pure Argan eyeshadow soothes, reduces redness, regenerates and slows down the ageing process all thanks to our organic Argan oil.",,,,,/product_image/ZOR/ZOR973638-PLHP-830724001034.jpg,/product_image/ZOR/ZOR973638-PLHP-830724001034.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free","Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",Cozumel - Eye Shadow,21.74,Yes,,Cozumel - Eye Shadow,14.03,,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",,5ml,/product_image/ZOR/ZOR973638-PLHP-830724001034.jpg,/product_image/ZOR/ZOR973638-PLHP-830724001034.jpg,,1,6,,,/product_image/ZOR/ZOR973638-PLHP-830724001034.jpg,/product_image/ZOR/ZOR973638-PLHP-830724001034.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973638-PLHP-830724001034.jpg,Cozumel - Eye Shadow,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973640-PLHP-830724001027,,Default,simple,Health & Beauty,Main Category,base,,,"Anti-aging formula made with organic Pure Argan oil and Pure Light Capture® pigments. 24 Hour crease-free intensity (no build-up increase of eyelid), no running. Pure Light Capture® pigments deliver color and luminosity. Silky and refreshingly light feel, Pure Argan eyeshadow is weightless on the eyelids. Pure Argan eyeshadow soothes, reduces redness, regenerates and slows down the ageing process all thanks to our organic Argan oil.",,,,,/product_image/ZOR/ZOR973640-PLHP-830724001027.jpg,/product_image/ZOR/ZOR973640-PLHP-830724001027.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free","Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",Champagne - Eye Shadow,21.74,Yes,,Champagne - Eye Shadow,14.03,,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",,5ml,/product_image/ZOR/ZOR973640-PLHP-830724001027.jpg,/product_image/ZOR/ZOR973640-PLHP-830724001027.jpg,,1,6,,,/product_image/ZOR/ZOR973640-PLHP-830724001027.jpg,/product_image/ZOR/ZOR973640-PLHP-830724001027.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973640-PLHP-830724001027.jpg,Champagne - Eye Shadow,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973642-PLHP-830724001010,,Default,simple,Health & Beauty,Main Category,base,,,"Anti-aging formula made with organic Pure Argan oil and Pure Light Capture® pigments. 24 Hour crease-free intensity (no build-up increase of eyelid), no running. Pure Light Capture® pigments deliver color and luminosity. Silky and refreshingly light feel, Pure Argan eyeshadow is weightless on the eyelids. Pure Argan eyeshadow soothes, reduces redness, regenerates and slows down the ageing process all thanks to our organic Argan oil.",,,,,/product_image/ZOR/ZOR973642-PLHP-830724001010.jpg,/product_image/ZOR/ZOR973642-PLHP-830724001010.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free","Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",Casablanca - Eye Shadow,21.74,Yes,,Casablanca - Eye Shadow,14.03,,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",,5ml,/product_image/ZOR/ZOR973642-PLHP-830724001010.jpg,/product_image/ZOR/ZOR973642-PLHP-830724001010.jpg,,1,6,,,/product_image/ZOR/ZOR973642-PLHP-830724001010.jpg,/product_image/ZOR/ZOR973642-PLHP-830724001010.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973642-PLHP-830724001010.jpg,Casablanca - Eye Shadow,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973644-PLHP-830724001003,,Default,simple,Health & Beauty,Main Category,base,,,"Anti-aging formula made with organic Pure Argan oil and Pure Light Capture® pigments. 24 Hour crease-free intensity (no build-up increase of eyelid), no running. Pure Light Capture® pigments deliver color and luminosity. Silky and refreshingly light feel, Pure Argan eyeshadow is weightless on the eyelids. Pure Argan eyeshadow soothes, reduces redness, regenerates and slows down the ageing process all thanks to our organic Argan oil.",,,,,/product_image/ZOR/ZOR973644-PLHP-830724001003.jpg,/product_image/ZOR/ZOR973644-PLHP-830724001003.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free","Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",Amazonie - eye shadow,21.74,Yes,,Amazonie - eye shadow,14.03,,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",,5ml,/product_image/ZOR/ZOR973644-PLHP-830724001003.jpg,/product_image/ZOR/ZOR973644-PLHP-830724001003.jpg,,1,6,,,/product_image/ZOR/ZOR973644-PLHP-830724001003.jpg,/product_image/ZOR/ZOR973644-PLHP-830724001003.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973644-PLHP-830724001003.jpg,Amazonie - eye shadow,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
